Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Categoria_Producto__c,Estado_Contrato__c
996c7879-56b3-4b48-a954-15d9b5f4d9ae,47,37482,4497.84,Naranjito,Maria Carmen,3b9e457b-9138-4103-8434-2c51068212f3,Equipo 3,Playa Arenas,5,Isola,2,VILLA,ACTIVO
e6509ddd-a6f5-4c26-8c1f-820a66a64af8,89,135788,12220.92,Quito,Juan Carlos,77d4f2aa-9e0d-421f-a275-589b719c0ff7,Equipo 1,Parque Azul,1,Isola,2,VILLA,ACTIVO
efd45cf7-5631-47f5-85ca-b9b934f12a27,139,43235,6052.9,Machala,Maria Jose,2c54fe8b-b513-4fe3-9902-0e56a63f43b9,Equipo 3,Ciudad Celeste,5,Isola,2,VILLA,ACTIVO
ca6d73a4-64bf-429f-876a-72f89f625c97,193,248064,22325.76,Naranjito,Miguel Angel,994f83be-ed30-482f-a986-20a897edf725,Equipo 3,Ciudad Celeste,1,Ventto,3,DEPARTAMENTO,ACTIVO
20ca2f41-9702-4bed-8a1f-1fbc539d0fcf,191,35614,4985.96,Quito,Carlos,7d56d2b6-4a9d-4ea5-b212-61e522396142,Equipo 2,Playa Arenas,1,Marinella,2,VILLA,ACTIVO
5daa6b79-e23d-46e9-823f-0267b740cabb,41,237171,18973.68,Cuenca,Maria Jose,3f7dd38f-84b3-46d5-881e-62074f927363,Equipo 3,Playa Arenas,4,Isola,3,DEPARTAMENTO,ACTIVO
b303c5b8-fb5a-4a8a-a042-626adbc5f937,40,97701,5862.06,Cuenca,Maria Fernanda,b8258d24-c85b-4c43-b125-6a0841a32741,Equipo 1,Ciudad Celeste,4,Acqua,1,DEPARTAMENTO,ACTIVO
63e563bb-fa57-4b7d-83cf-d04969b3df4a,186,232729,32582.06,Naranjito,Maria Carmen,7aa4d514-c458-47c4-a090-67c7d3e6784e,Equipo 3,Ciudad Celeste,5,Notte,3,DEPARTAMENTO,ACTIVO
ce6e3bef-74f1-4e78-b700-98004c51f349,127,21644,1731.52,Guayaquil,Juan Carlos,87457654-d287-41ca-9b6b-84243f61d44f,Equipo 1,Playa Arenas,3,Spiaggia,2,VILLA,ACTIVO
87aa18b5-9312-495a-b847-97508ee312c5,98,191282,28692.3,Machala,Maria Carmen,1af41721-b2ea-464a-9f26-016d6414c9e3,Equipo 3,Ciudad Celeste,0,Spiaggia,3,VILLA,ACTIVO
7e6e8140-75e2-4b1a-b1ef-6eb23761a289,38,71606,7876.66,Guayaquil,Juan Carlos,312a9365-7a63-4ad7-b7e5-d63e6883c87c,Equipo 3,Playa Arenas,4,Spiaggia,1,VILLA,ACTIVO
ffe8c5fe-04a8-492a-830f-3d67b2beb9a7,99,48458,3392.06,Machala,Maria Fernanda,4ce09251-a48e-4e77-9526-8537859929ca,Equipo 1,Ciudad Celeste,5,Notte,3,DEPARTAMENTO,ACTIVO
39de17f9-03b8-4374-a64f-e0844380350e,172,8649,1297.35,Santo Domingo,Juan Carlos,a0a0acf2-8613-4f7e-add6-5533c0cbb513,Equipo 3,Parque Azul,0,Ventto,2,DEPARTAMENTO,ACTIVO
41e5a6e3-98b4-4830-8844-7c4daa353ffa,100,179172,12542.04,Guayaquil,Maria Fernanda,5780f466-0e67-488b-9796-556835f5f0d8,Equipo 2,Ciudad Celeste,1,Isola,2,DEPARTAMENTO,ACTIVO
b4a43bc6-ba5b-452e-905a-70620cd0eecf,87,146919,16161.09,Machala,Juan Carlos,1ab17b20-248f-43a3-9fd4-064b8a386298,Equipo 2,Parque Azul,1,Acqua,1,DEPARTAMENTO,ACTIVO
4f12b36b-d18d-4bfe-b048-79ccd6827f8a,64,108826,14147.38,Guayaquil,Maria Carmen,7a2b2772-4da5-4d0b-b511-d32d796ce07b,Equipo 1,Parque Azul,1,Acqua,2,DEPARTAMENTO,ACTIVO
4c7ec020-7b64-4608-8b23-032b510af961,35,28486,2563.74,Quito,Maria Jose,8751fe47-fa92-4ca2-98e1-4fed76db7e89,Equipo 3,Ciudad Celeste,3,Spiaggia,1,VILLA,ACTIVO
1ccc2d2c-445b-4db1-ab29-6af0d98d17e4,96,120238,14428.56,Quito,Carlos,16de2698-2e37-4f6d-94e8-183f08c12c08,Equipo 1,Parque Azul,2,Ventto,1,VILLA,ACTIVO
bad9d91d-1b3b-403a-8daf-6309e4b1d0e0,150,194521,21397.31,Quito,Maria Jose,6b2dde55-6402-4fbf-b981-8dde18fe44fe,Equipo 2,Playa Arenas,2,Ventto,2,VILLA,ACTIVO
b61959c6-06ff-4a63-9579-cc400cfb44d3,96,117016,16382.24,Machala,Miguel Angel,37179823-3fad-4efc-90b0-bd45bb73ffed,Equipo 3,Parque Azul,1,Notte,1,VILLA,ACTIVO
7ce04e70-7e1e-4f5d-bfac-8f3f684b9a69,138,78916,4734.96,Machala,Carlos,13fa4a40-24d7-4d83-890e-a6a73721bcff,Equipo 1,Ciudad Celeste,2,Ventto,3,DEPARTAMENTO,ACTIVO
69f17fdb-45e6-4d3c-aded-a2661e599adc,128,142893,12860.37,Naranjito,Carlos,352e652a-469c-411e-a20f-9fac944ed718,Equipo 2,Parque Azul,4,Ventto,3,DEPARTAMENTO,ACTIVO
981243b1-41e5-42b6-8472-78f7d42412ac,131,79203,8712.33,Machala,Carlos,05b06f79-3ce1-48df-933a-51a0ff2f035c,Equipo 3,Ciudad Celeste,0,Acqua,1,DEPARTAMENTO,ACTIVO
1624c1c3-463f-4106-8295-992a4bd8ae75,55,107382,12885.84,Quito,Maria Fernanda,409cb492-ca41-4c3e-b1d1-8d60802a7983,Equipo 3,Parque Azul,4,Isola,3,VILLA,ACTIVO
0678cc20-c5c1-4bb7-a42a-591953375d7e,192,157876,11051.32,Cuenca,Carlos,427b3e7b-b7ca-4fb5-9c05-edc8de64d886,Equipo 2,Parque Azul,1,Notte,2,DEPARTAMENTO,ACTIVO
70137ddf-20f6-4d1e-83b9-a2d17ca66fe2,146,115762,16206.68,Quito,Carlos,d8e81dc7-4d0e-4989-958f-618cb81cd395,Equipo 1,Ciudad Celeste,4,Acqua,1,DEPARTAMENTO,ACTIVO
c293e0a0-ffcc-4f94-b714-d622bc3bcff6,191,19338,2900.7,Naranjito,Maria Fernanda,14b51dff-55d5-451f-9979-3aacbb50cfdc,Equipo 3,Ciudad Celeste,4,Notte,1,DEPARTAMENTO,ACTIVO
53e613f3-726b-465f-9b2e-cc9e08d5f84b,51,66802,5344.16,Naranjito,Maria Carmen,ad18c47e-5d5c-4ec9-a3cd-7da45720d596,Equipo 1,Playa Arenas,5,Marinella,2,DEPARTAMENTO,ACTIVO
6f81859c-f11d-41d5-a15b-64992c054958,141,169423,16942.3,Quito,Juan Carlos,a3a37779-70c1-4df8-8298-ecd6b82b32e5,Equipo 1,Ciudad Celeste,4,Isola,3,VILLA,ACTIVO
59dd5575-7dad-4ae9-a2a8-914be2ea313c,105,45587,5470.44,Quito,Miguel Angel,ccf08d29-9d49-4532-a308-68298b824cf8,Equipo 3,Ciudad Celeste,1,Marinella,3,VILLA,ACTIVO
3be51e60-ad63-42cb-b387-b9f1c5778202,109,233951,18716.08,Naranjito,Carlos,3367f0c0-aeb9-4ba5-9a9d-6e023db22f6b,Equipo 2,Playa Arenas,0,Acqua,3,VILLA,ACTIVO
847c2b0d-441f-48e1-a537-a25e0c2b10ff,174,84412,7597.08,Santo Domingo,Juan Carlos,04c033fe-6567-4b04-91d7-a51dde436360,Equipo 1,Parque Azul,3,Notte,1,VILLA,ACTIVO
813f82f6-9e4b-45aa-9303-b98187d13cf1,158,149398,16433.78,Quito,Maria Carmen,03e106db-f928-49ae-920d-21d7b30a0ac7,Equipo 1,Playa Arenas,5,Ventto,1,DEPARTAMENTO,ACTIVO
9ea1d5d6-d7d2-4017-9aff-e9cfa1c813ac,125,179342,25107.88,Machala,Juan Carlos,13841b22-cc5a-45a2-960d-7112d1c7c445,Equipo 1,Playa Arenas,2,Marinella,2,VILLA,ACTIVO
6ba28ace-6fca-4cb9-a7dd-9b770679bbfa,63,30497,2439.76,Naranjito,Juan Carlos,81213485-dd18-415a-8553-9907cbfc0aec,Equipo 1,Ciudad Celeste,5,Isola,1,DEPARTAMENTO,ACTIVO
c1daec57-c04f-4e25-b7f0-4e47a26f75b6,127,218129,28356.77,Machala,Carlos,e9799a08-d0dc-41ff-aef4-cdb02eee9d23,Equipo 3,Playa Arenas,2,Marinella,2,VILLA,ACTIVO
f535c416-ad27-48c6-8e32-325f34980fd2,58,128265,14109.15,Machala,Juan Carlos,600edc11-5373-412e-befa-34ff78762254,Equipo 3,Ciudad Celeste,0,Isola,1,VILLA,ACTIVO
56d5a3e4-da74-46fe-8d8c-2cc47013b9a8,172,153308,21463.12,Machala,Juan Carlos,a8e37578-6514-4689-bc0d-597d6e45d3d9,Equipo 3,Ciudad Celeste,3,Isola,2,DEPARTAMENTO,ACTIVO
26276b86-04ce-45c1-b055-12067c0df0ee,179,148710,10409.7,Cuenca,Maria Jose,d64b0b0d-e642-4a8e-97aa-d5f2ef089308,Equipo 3,Ciudad Celeste,4,Marinella,3,DEPARTAMENTO,ACTIVO
f0c10903-1bfb-4471-b3c4-550be274a2f6,156,24311,1458.66,Quito,Maria Fernanda,883e7132-5e6e-4fe8-a02b-199f17ccd82a,Equipo 2,Ciudad Celeste,4,Marinella,1,DEPARTAMENTO,ACTIVO
871c8e9e-93e1-4430-909d-642725de4861,157,201193,24143.16,Santo Domingo,Miguel Angel,e441b6b8-11ae-4dd3-919e-f7fbaf541da8,Equipo 1,Ciudad Celeste,4,Notte,2,VILLA,ACTIVO
fedaa7b1-0319-4b0c-bd3d-cde190120840,158,64429,4510.03,Machala,Miguel Angel,64337b45-610c-40ec-991b-2e21f2cf7911,Equipo 3,Ciudad Celeste,1,Isola,2,VILLA,ACTIVO
65ec344a-ca98-4522-9cc8-4526d7715cbd,85,167211,16721.1,Guayaquil,Miguel Angel,1835887d-f83c-40e1-8dce-f370c1cd6bec,Equipo 2,Playa Arenas,3,Isola,2,DEPARTAMENTO,ACTIVO
cef269b3-ccb1-48f2-8dd6-55cb334fd2b5,179,207138,24856.56,Quito,Carlos,f2a7baab-74c9-417b-8bf0-2b575355c080,Equipo 1,Ciudad Celeste,3,Acqua,1,DEPARTAMENTO,ACTIVO
443cf0dd-d539-49f4-9364-fb3a81cbb018,195,134222,13422.2,Santo Domingo,Maria Carmen,03050137-538c-46ae-aadc-865b25d1b08d,Equipo 1,Parque Azul,0,Spiaggia,1,VILLA,ACTIVO
a3e60a61-a720-4085-885b-7a050426aff2,159,13209,1320.9,Santo Domingo,Maria Fernanda,f6f52887-e66b-4ef9-9a63-81880ecbcf20,Equipo 3,Ciudad Celeste,2,Notte,1,DEPARTAMENTO,ACTIVO
76a2ab5c-5883-4111-ba58-048abbef90ea,142,139732,6986.6,Guayaquil,Miguel Angel,b58afef3-b160-4fd9-8744-7be3a3af3fae,Equipo 1,Ciudad Celeste,5,Spiaggia,3,DEPARTAMENTO,ACTIVO
72ee504e-c848-4241-9f28-f4ab52b71ddf,190,101047,5052.35,Santo Domingo,Juan Carlos,de987c12-7881-4771-9782-de65d77afe8d,Equipo 2,Playa Arenas,0,Marinella,3,DEPARTAMENTO,ACTIVO
3469cd43-ebc9-48f8-ac94-46b8b72a6a5e,170,162982,8149.1,Guayaquil,Maria Jose,78757394-a6fd-4f55-b7d9-bb96c1d2a2c3,Equipo 3,Playa Arenas,4,Notte,3,VILLA,ACTIVO
d2c80e47-c076-4a70-a367-f2cd5fb99e08,131,151937,16713.07,Guayaquil,Carlos,11c9448b-45b5-42fe-94f5-5d7b8f45e8a2,Equipo 2,Parque Azul,2,Ventto,3,VILLA,ACTIVO
ed92207e-6864-4614-b985-d42d86b8c2a8,131,206955,20695.5,Naranjito,Juan Carlos,5e95f07b-6475-46b3-9aa5-ed97af28501c,Equipo 2,Playa Arenas,2,Notte,2,DEPARTAMENTO,ACTIVO
0415ab07-15b0-412a-b780-827a2c5a04b8,83,160983,14488.47,Quito,Miguel Angel,a6e35fd0-fadc-4dff-b574-a8102b460679,Equipo 3,Playa Arenas,3,Notte,3,VILLA,ACTIVO
b21f89a1-ac20-449a-a798-8591e403034b,125,159337,14340.33,Quito,Maria Carmen,aa7b24d3-153a-4312-a8f9-2a41dc5ed4b9,Equipo 2,Parque Azul,5,Ventto,1,DEPARTAMENTO,ACTIVO
cfd244df-ecee-491a-8dca-8a8e007f7fef,37,61925,4954,Santo Domingo,Carlos,ec664443-1b47-4672-a526-25ed3ca7db9a,Equipo 2,Ciudad Celeste,3,Notte,3,DEPARTAMENTO,ACTIVO
48ed7f9c-19f1-483f-988f-15f8a60db47b,101,79096,5536.72,Santo Domingo,Maria Carmen,cadeb042-5a60-4d64-b893-ff02545d577f,Equipo 2,Ciudad Celeste,4,Marinella,3,VILLA,ACTIVO
31092327-ab09-46ff-8057-ace0189ffb07,149,50066,6007.92,Santo Domingo,Miguel Angel,59bf1b37-fdfe-40fe-9cf4-1fa1a428cee6,Equipo 3,Ciudad Celeste,0,Isola,1,DEPARTAMENTO,ACTIVO
2a9bcc9f-061d-4422-a8db-9fe5c902e0ac,81,198606,21846.66,Guayaquil,Maria Carmen,e0c1c7bd-3df4-4391-8a8e-5a7ab98a33a6,Equipo 3,Ciudad Celeste,0,Spiaggia,3,VILLA,ACTIVO
96208a9b-3684-4f77-844d-282dde8620d5,52,221415,22141.5,Cuenca,Maria Jose,f39aafc4-4964-4533-8699-66e1c8206565,Equipo 3,Ciudad Celeste,0,Marinella,3,DEPARTAMENTO,ACTIVO
6bf8f00f-910b-4225-a32e-1ca1953306f2,51,100011,14001.54,Guayaquil,Maria Fernanda,b1af85cc-2703-4198-98be-321555f0e398,Equipo 2,Playa Arenas,4,Ventto,2,DEPARTAMENTO,ACTIVO
93e69ca2-4084-46d3-b902-8f970709b79e,117,214531,27889.03,Machala,Maria Jose,2f815d8a-ecbc-4bd6-a66e-31d071bd2f4a,Equipo 3,Playa Arenas,4,Marinella,2,VILLA,ACTIVO
6917d6fd-42a1-4984-947c-fed148c9437e,46,206000,20600,Cuenca,Miguel Angel,0cb927ec-2aa3-473a-a6ac-cd71ab096e05,Equipo 2,Ciudad Celeste,5,Notte,2,VILLA,ACTIVO
e014e8f7-9ea7-40a6-94be-39bd3eba54fa,81,18362,2019.82,Machala,Maria Fernanda,6b4e0892-e48d-4b59-b64a-e16ccf171113,Equipo 1,Playa Arenas,2,Marinella,3,DEPARTAMENTO,ACTIVO
1c05fa3c-80f2-4cae-947f-323ab699b6bd,81,35549,4265.88,Naranjito,Juan Carlos,8a2363d4-265c-4cd4-92b4-ac649978d6d5,Equipo 3,Playa Arenas,0,Marinella,3,VILLA,ACTIVO
1e2f7ac2-dbab-4079-8e3b-91dfe6a4ca04,152,54893,6038.23,Cuenca,Carlos,9609950f-ec05-4c36-8de7-e108485c83e4,Equipo 2,Parque Azul,5,Marinella,2,DEPARTAMENTO,ACTIVO
8df57245-4700-4804-94ff-f2ccdf4037e8,199,44362,4436.2,Quito,Maria Jose,dbf2ce3b-2fbe-4a73-b081-ce44c30623f5,Equipo 3,Parque Azul,2,Isola,3,DEPARTAMENTO,ACTIVO
9697e61e-25ff-475f-92ab-40d6bd5aa6da,83,98767,14815.05,Cuenca,Carlos,e17fb908-98fb-4165-9321-7b64a0d98b00,Equipo 2,Ciudad Celeste,3,Notte,2,VILLA,ACTIVO
b5c2eca2-55f2-4b10-8f0a-9f15e4b7bea9,138,118081,11808.1,Naranjito,Miguel Angel,d16c9453-fdd3-442b-a9de-b8e8a43e9975,Equipo 2,Parque Azul,2,Spiaggia,2,DEPARTAMENTO,ACTIVO
b8417b07-a17a-4090-8f05-db9c34a8ce11,74,222729,20045.61,Cuenca,Maria Fernanda,06dae031-226b-4696-a850-6807b81b0c33,Equipo 1,Playa Arenas,3,Isola,3,VILLA,ACTIVO
3e92fbe4-f185-4039-8533-d601380e0320,85,73219,3660.95,Quito,Maria Fernanda,4c8afdba-12e2-4a89-aaf7-8ab8a52f9859,Equipo 1,Playa Arenas,1,Ventto,1,VILLA,ACTIVO
eccebbba-a5a2-46c9-9975-fcf88a709f2d,83,65311,3265.55,Naranjito,Miguel Angel,ca49e571-52ad-4b62-8754-cab66442fb39,Equipo 1,Ciudad Celeste,3,Isola,2,VILLA,ACTIVO
a458577d-afbe-4932-b68b-c0233da5d78c,177,28955,4343.25,Guayaquil,Maria Fernanda,f717bca1-9cdd-4585-807b-b39ee0ac042e,Equipo 2,Ciudad Celeste,2,Spiaggia,3,DEPARTAMENTO,ACTIVO
987dc4d1-7701-4a8b-a7fe-02ef4e20dc2e,55,29808,1788.48,Guayaquil,Miguel Angel,65e4c278-ce44-4c7d-9f98-17688baced52,Equipo 2,Playa Arenas,4,Isola,2,DEPARTAMENTO,ACTIVO
6664a170-4dea-4912-8474-c1cd94562518,101,171914,10314.84,Cuenca,Miguel Angel,f6e1a6c0-ed16-467f-af0c-a373b9bf7056,Equipo 3,Parque Azul,3,Isola,2,VILLA,ACTIVO
87a99b9b-9d3b-4bea-b767-a7d5bb011cfa,130,158712,14284.08,Santo Domingo,Maria Carmen,c8dd2e04-c672-45b1-aeda-9571b531455a,Equipo 2,Parque Azul,1,Acqua,2,VILLA,ACTIVO
25af3558-3e54-4749-b7a3-9619161f2364,68,245423,17179.61,Naranjito,Juan Carlos,f1631ab8-105a-4755-a2aa-410decf763fd,Equipo 2,Playa Arenas,0,Notte,3,VILLA,ACTIVO
1587ec58-3c88-4000-a8c8-9426e1249d8f,147,216338,15143.66,Guayaquil,Maria Carmen,1d20983f-2573-460c-b343-c7554197fecb,Equipo 3,Playa Arenas,4,Ventto,3,DEPARTAMENTO,ACTIVO
a87a3617-d2c1-423e-a387-87db0066efd8,177,119378,10744.02,Guayaquil,Maria Carmen,d9314a84-3d2b-420a-93bd-228b8cef8f8d,Equipo 1,Ciudad Celeste,0,Spiaggia,1,VILLA,ACTIVO
e67dd3a1-e399-44c7-8c6a-3e83957fe838,58,173590,13887.2,Cuenca,Maria Carmen,7869998a-8293-473c-8425-c10c07a7e4a9,Equipo 1,Playa Arenas,0,Spiaggia,3,DEPARTAMENTO,ACTIVO
2e7d928d-74a0-4b3f-9539-8928c87809d3,73,144465,18780.45,Machala,Maria Jose,ebc69b73-16a3-4793-910e-897ff4b35a94,Equipo 1,Playa Arenas,0,Isola,1,DEPARTAMENTO,ACTIVO
370feac5-16b0-4fd6-ad1e-ce544ad3ac3b,91,112052,12325.72,Quito,Maria Carmen,0b4903b3-e855-4a8d-8e3c-16ba17fcef60,Equipo 1,Playa Arenas,0,Spiaggia,1,DEPARTAMENTO,ACTIVO
0c1b75eb-93cc-495f-a038-b47212f73fee,121,29456,2651.04,Santo Domingo,Maria Jose,d1066990-57e7-41e1-ab8e-1e1f6fd52019,Equipo 2,Ciudad Celeste,5,Acqua,3,DEPARTAMENTO,ACTIVO
ee0f3375-ae53-4ab2-9a6a-ad141d6de13b,63,133724,14709.64,Santo Domingo,Juan Carlos,55c6e31b-e641-406a-abc0-507d5a3c4298,Equipo 1,Playa Arenas,3,Spiaggia,3,VILLA,ACTIVO
439fae1a-151e-4ed8-aac2-569f710c0fd1,30,26021,2341.89,Quito,Maria Fernanda,5a3c3c87-f8cb-45fb-8984-89dd6a2471dc,Equipo 3,Parque Azul,0,Spiaggia,3,DEPARTAMENTO,ACTIVO
c37af894-2d33-45f0-8946-bbeb59eb1c4a,182,96008,8640.72,Guayaquil,Maria Carmen,1483db95-1c03-4910-8f9d-eb432d5c5d64,Equipo 1,Parque Azul,3,Notte,2,VILLA,ACTIVO
f40797aa-ca23-42ba-89fb-23ae25025ebd,187,228824,16017.68,Machala,Carlos,359867b9-f1c2-4afc-a4b4-e3d04c854bec,Equipo 2,Ciudad Celeste,1,Spiaggia,1,DEPARTAMENTO,ACTIVO
070f45ef-77dc-431f-a4a2-176ae2c1fcf4,127,83318,5832.26,Guayaquil,Maria Fernanda,a140882b-cf4c-4198-a950-2e9768d23303,Equipo 1,Parque Azul,4,Notte,2,VILLA,ACTIVO
8872fafb-b15b-46de-abf6-bd948f6061ad,186,157146,22000.44,Santo Domingo,Carlos,d1ebb60f-778d-40d1-b633-43354fd115dc,Equipo 1,Playa Arenas,4,Marinella,2,VILLA,ACTIVO
e3b94f66-6b4e-4470-8132-90573f72d8a0,184,173085,8654.25,Guayaquil,Maria Jose,9130c95a-f065-4014-8bb7-7c43306758ef,Equipo 1,Ciudad Celeste,5,Spiaggia,2,VILLA,ACTIVO
7736c8a0-9d3e-4629-b4d8-a8d4b64fab66,135,127947,17912.58,Cuenca,Maria Carmen,a3430729-feff-4a73-8e12-2a6736ef33fb,Equipo 2,Parque Azul,3,Ventto,3,VILLA,ACTIVO
7ade1baf-8f8b-43e9-af47-0736b13d65ff,109,22430,1794.4,Guayaquil,Miguel Angel,20e10349-ecf6-413a-a20c-2231953290d2,Equipo 2,Parque Azul,0,Notte,2,VILLA,ACTIVO
b8627c1c-2317-4329-b8d8-a0890ad7b051,153,217855,15249.85,Santo Domingo,Maria Fernanda,b4c84273-936c-4cf8-9ae9-28f5ea2e3cbe,Equipo 2,Parque Azul,2,Notte,1,VILLA,ACTIVO
0caaa69f-f21f-47d5-a578-837445b50a11,145,174540,10472.4,Cuenca,Maria Fernanda,822b3b0e-d443-4708-8318-5b09e89afbd5,Equipo 1,Ciudad Celeste,4,Acqua,3,VILLA,ACTIVO
4f5a66d1-cde2-4f4b-a395-0cf64b3f6fbe,133,21907,3066.98,Naranjito,Maria Fernanda,9411774b-5763-4e0f-adb4-650cc99164d0,Equipo 1,Playa Arenas,5,Notte,2,VILLA,ACTIVO
9a24fd3d-4f1a-474e-b1e7-fac71a75c667,91,180837,9041.85,Guayaquil,Maria Carmen,f144773f-2226-4649-9dfe-be0cdf0557fb,Equipo 3,Playa Arenas,2,Marinella,1,VILLA,ACTIVO
620e3fcf-6055-4bf3-84e0-271841def77c,181,19945,2193.95,Naranjito,Juan Carlos,6e2e0768-3df6-4c9c-97d1-bb3fd2822b77,Equipo 2,Parque Azul,2,Isola,2,VILLA,ACTIVO
4bfff028-fcea-4678-a7c5-22ebbef5a28d,75,181002,19910.22,Cuenca,Miguel Angel,3edcc03d-498e-4839-b10e-44ddf0b8ea06,Equipo 1,Ciudad Celeste,3,Notte,1,VILLA,ACTIVO
5ac051b9-9c9d-40c9-9f5c-0bd46d0a2b13,101,56105,3927.35,Santo Domingo,Maria Jose,b9b26d75-64c4-4506-aae8-7ea319f87c11,Equipo 2,Ciudad Celeste,5,Marinella,2,DEPARTAMENTO,ACTIVO
f2711612-b15d-43fe-9994-7734f1b55360,138,233877,14032.62,Machala,Juan Carlos,238d7f9c-36a6-4203-9152-629dce27b1d8,Equipo 3,Parque Azul,1,Acqua,1,DEPARTAMENTO,ACTIVO
9787ff7a-93fb-4c6d-80db-c77095ef959b,49,44763,3581.04,Machala,Maria Jose,99f52776-db5c-4741-9476-9b57b218c7b2,Equipo 3,Parque Azul,1,Spiaggia,1,VILLA,ACTIVO
518368fc-c07e-421c-9cee-31ae2b768e94,125,240298,33641.72,Machala,Carlos,bf5edb5b-2548-44ee-b662-ff3471891078,Equipo 1,Parque Azul,1,Ventto,1,VILLA,ACTIVO
0010afd7-7d35-4505-8fc9-9ffa2c20ce0f,140,128615,15433.8,Quito,Maria Fernanda,95337eac-af9a-4b90-be31-664fd5659170,Equipo 3,Playa Arenas,0,Notte,2,VILLA,ACTIVO
9ab48ede-200e-4f4f-8c84-ce33f03d7a24,157,233671,14020.26,Quito,Maria Jose,06e6f1eb-b8a8-487e-b630-e5823868ba58,Equipo 3,Parque Azul,2,Acqua,3,VILLA,ACTIVO
3d09d649-5b49-4204-ad08-82aad44c1094,132,98355,14753.25,Quito,Maria Carmen,a4707da1-bc7b-446d-8a12-0628752699eb,Equipo 3,Ciudad Celeste,3,Spiaggia,2,DEPARTAMENTO,ACTIVO
f118c076-8895-4b45-b910-9b104597cb15,149,30875,1852.5,Cuenca,Maria Carmen,66ffa5e8-57b3-4348-87e4-bf30d0ecfb24,Equipo 2,Playa Arenas,0,Spiaggia,3,DEPARTAMENTO,ACTIVO
8b70601c-23b0-4eba-8df2-8d232c94fb6c,141,42528,2551.68,Cuenca,Juan Carlos,05004e85-cf1b-40ab-9a24-e4a049b64a2f,Equipo 1,Playa Arenas,4,Isola,3,DEPARTAMENTO,ACTIVO
9be88bb1-e28b-49f5-83e3-faa8978191f1,150,211184,25342.08,Santo Domingo,Maria Fernanda,e50dae19-cabc-4b94-b0e1-394fbe8be8d9,Equipo 2,Parque Azul,2,Isola,2,VILLA,ACTIVO
ff3a603c-c80a-47a6-a65a-d63115408209,97,18178,2181.36,Guayaquil,Juan Carlos,104f3a62-2f26-4a78-8327-6532284aa23b,Equipo 2,Playa Arenas,1,Acqua,3,VILLA,ACTIVO
c7c75900-7c3d-4b34-9650-5e5007c3d670,31,179651,19761.61,Guayaquil,Juan Carlos,9b7ba04a-1506-40e5-9b11-030345551cbb,Equipo 2,Ciudad Celeste,0,Acqua,2,DEPARTAMENTO,ACTIVO
b3d9d697-7af5-47b8-afed-6c617834af23,192,131099,7865.94,Cuenca,Maria Fernanda,6924a5c1-633b-4ac5-92aa-140718c3946c,Equipo 1,Parque Azul,2,Isola,3,DEPARTAMENTO,ACTIVO
403d533e-e478-4aaf-ba1a-479e849d574a,148,157234,15723.4,Santo Domingo,Carlos,4fb1d9c6-3e71-484f-af19-375218692c9f,Equipo 1,Playa Arenas,4,Ventto,3,DEPARTAMENTO,ACTIVO
93a83243-8b37-49f4-a575-b53a11f9b371,196,127291,12729.1,Quito,Maria Jose,04461aa4-82d2-4e1c-963c-fde40ef834eb,Equipo 2,Ciudad Celeste,1,Isola,2,VILLA,ACTIVO
317a263a-ca3e-4652-81fd-3978f869b5b8,184,113907,11390.7,Cuenca,Carlos,c5dfe17f-e6a2-4ab5-b926-e7c7c3592e79,Equipo 3,Ciudad Celeste,5,Spiaggia,2,VILLA,ACTIVO
956d4ec6-0cc6-4b90-91d1-fd04cc255777,151,221008,26520.96,Quito,Maria Jose,f6eb730b-79ab-4214-98fd-55ee0a4e674a,Equipo 1,Playa Arenas,1,Notte,1,VILLA,ACTIVO
087a39f7-4c93-434a-8548-b09de57d6ba6,76,23572,2592.92,Naranjito,Miguel Angel,6d00a6fb-e176-4d35-a070-8642ff0e483c,Equipo 3,Parque Azul,2,Ventto,3,VILLA,ACTIVO
a88de6a2-06e5-4a70-bde1-9b99886a3403,153,73583,8094.13,Guayaquil,Carlos,33127d95-8b35-402e-a5c0-ac447157314a,Equipo 2,Ciudad Celeste,4,Ventto,1,VILLA,ACTIVO
0c4c5057-f2c9-4dd8-bb48-1e130a7e7ad4,79,207633,24915.96,Machala,Maria Jose,c43416f9-8676-439a-b029-c86c48725416,Equipo 2,Ciudad Celeste,5,Notte,2,DEPARTAMENTO,ACTIVO
08cb3129-9a33-4e36-b633-2a4ef94caabe,36,85952,12033.28,Quito,Miguel Angel,d1381662-732e-4b7a-a41a-9455eefc41c1,Equipo 3,Playa Arenas,2,Isola,1,VILLA,ACTIVO
3026f0b2-4567-4f48-b96f-fbab2e5f906a,40,158296,23744.4,Machala,Carlos,d0ee4f57-ce19-4502-8287-57d399db992d,Equipo 1,Playa Arenas,4,Ventto,3,VILLA,ACTIVO
9259537f-427c-43e7-8a7e-ecb34cd0ded0,60,155994,17159.34,Santo Domingo,Carlos,54b2b865-4792-4d97-a891-2c1d5788b3bf,Equipo 3,Playa Arenas,4,Ventto,1,VILLA,ACTIVO
